yearID,teamID,teamIDBR,teamIDretro,name
1947,KCM,KCM,KCM,Kansas City Monarchs
1947,NE,NE,NW2,Newark Eagles
1947,NY1,NYG,NY1,New York Giants
1947,NYA,NYY,NYA,New York Yankees
1947,NYC,NYC,NY6,New York Cubans
1947,PHA,PHA,PHA,Philadelphia Athletics
1947,PIT,PIT,PIT,Pittsburgh Pirates
1947,SLA,SLB,SLA,St. Louis Browns
1947,SLN,STL,SLN,St. Louis Cardinals
1947,WS1,WSH,WS1,Washington Senators
1948,BBB,BBB,BIR,Birmingham Black Barons
1948,BOS,BOS,BOS,Boston Red Sox
1948,BRO,BRO,BRO,Brooklyn Dodgers
1948,BSN,BSN,BSN,Boston Braves
1948,CHA,CHW,CHA,Chicago White Sox
1948,CLE,CLE,CLE,Cleveland Indians
1948,DET,DET,DET,Detroit Tigers
1948,HG,HG,HOM,Homestead Grays
1948,KCM,KCM,KCM,Kansas City Monarchs
1948,MRS,MRS,MEM,Memphis Red Sox
1948,NE,NE,NW2,Newark Eagles
1948,NY1,NYG,NY1,New York Giants
1948,NYA,NYY,NYA,New York Yankees
1948,NYC,NYC,NY6,New York Cubans
1948,PHA,PHA,PHA,Philadelphia Athletics
1948,PHI,PHI,PHI,Philadelphia Phillies
1948,PIT,PIT,PIT,Pittsburgh Pirates
1948,SLN,STL,SLN,St. Louis Cardinals
1948,WS1,WSH,WS1,Washington Senators
1949,BOS,BOS,BOS,Boston Red Sox
1949,BRO,BRO,BRO,Brooklyn Dodgers
1949,BSN,BSN,BSN,Boston Braves
1949,CHA,CHW,CHA,Chicago White Sox
1949,CLE,CLE,CLE,Cleveland Indians
1949,DET,DET,DET,Detroit Tigers
1949,NY1,NYG,NY1,New York Giants
1949,NYA,NYY,NYA,New York Yankees
1949,PHA,PHA,PHA,Philadelphia Athletics
1949,PHI,PHI,PHI,Philadelphia Phillies
1949,PIT,PIT,PIT,Pittsburgh Pirates
1949,SLN,STL,SLN,St. Louis Cardinals
1950,BOS,BOS,BOS,Boston Red Sox
1950,BRO,BRO,BRO,Brooklyn Dodgers
1950,BSN,BSN,BSN,Boston Braves
1950,CHA,CHW,CHA,Chicago White Sox
1950,CHN,CHC,CHN,Chicago Cubs
1950,CIN,CIN,CIN,Cincinnati Reds
1950,CLE,CLE,CLE,Cleveland Indians
1950,DET,DET,DET,Detroit Tigers
1950,NY1,NYG,NY1,New York Giants
1950,NYA,NYY,NYA,New York Yankees
1950,PHA,PHA,PHA,Philadelphia Athletics
1950,PHI,PHI,PHI,Philadelphia Phillies
1950,PIT,PIT,PIT,Pittsburgh Pirates
1950,SLA,SLB,SLA,St. Louis Browns
1950,SLN,STL,SLN,St. Louis Cardinals
1950,WS1,WSH,WS1,Washington Senators
1951,BOS,BOS,BOS,Boston Red Sox
1951,BRO,BRO,BRO,Brooklyn Dodgers
1951,BSN,BSN,BSN,Boston Braves
1951,CHA,CHW,CHA,Chicago White Sox
1951,CHN,CHC,CHN,Chicago Cubs
1951,CIN,CIN,CIN,Cincinnati Reds
1951,CLE,CLE,CLE,Cleveland Indians
1951,DET,DET,DET,Detroit Tigers
1951,NY1,NYG,NY1,New York Giants
1951,NYA,NYY,NYA,New York Yankees
1951,PHA,PHA,PHA,Philadelphia Athletics
1951,PHI,PHI,PHI,Philadelphia Phillies
1951,PIT,PIT,PIT,Pittsburgh Pirates
1951,SLA,SLB,SLA,St. Louis Browns
1951,SLN,STL,SLN,St. Louis Cardinals
1951,WS1,WSH,WS1,Washington Senators
1952,BOS,BOS,BOS,Boston Red Sox
1952,BRO,BRO,BRO,Brooklyn Dodgers
1952,BSN,BSN,BSN,Boston Braves
1952,CHA,CHW,CHA,Chicago White Sox
1952,CHN,CHC,CHN,Chicago Cubs
1952,CIN,CIN,CIN,Cincinnati Reds
1952,CLE,CLE,CLE,Cleveland Indians
1952,DET,DET,DET,Detroit Tigers
1952,NY1,NYG,NY1,New York Giants
1952,NYA,NYY,NYA,New York Yankees
1952,PHA,PHA,PHA,Philadelphia Athletics
1952,PHI,PHI,PHI,Philadelphia Phillies
1952,PIT,PIT,PIT,Pittsburgh Pirates
1952,SLA,SLB,SLA,St. Louis Browns
1952,SLN,STL,SLN,St. Louis Cardinals
1952,WS1,WSH,WS1,Washington Senators
1953,BOS,BOS,BOS,Boston Red Sox
1953,BRO,BRO,BRO,Brooklyn Dodgers
1953,CHA,CHW,CHA,Chicago White Sox
1953,CHN,CHC,CHN,Chicago Cubs
1953,CIN,CIN,CIN,Cincinnati Reds
1953,CLE,CLE,CLE,Cleveland Indians
1953,DET,DET,DET,Detroit Tigers
1953,ML1,MLN,MLN,Milwaukee Braves
1953,NY1,NYG,NY1,New York Giants
1953,NYA,NYY,NYA,New York Yankees
1953,PHA,PHA,PHA,Philadelphia Athletics
1953,PHI,PHI,PHI,Philadelphia Phillies
1953,PIT,PIT,PIT,Pittsburgh Pirates
1953,SLA,SLB,SLA,St. Louis Browns
1953,SLN,STL,SLN,St. Louis Cardinals
1953,WS1,WSH,WS1,Washington Senators
1954,BAL,BAL,BAL,Baltimore Orioles
1954,BOS,BOS,BOS,Boston Red Sox
1954,BRO,BRO,BRO,Brooklyn Dodgers
1954,CHA,CHW,CHA,Chicago White Sox
1954,CHN,CHC,CHN,Chicago Cubs
1954,CIN,CIN,CIN,Cincinnati Redlegs
1954,CLE,CLE,CLE,Cleveland Indians
1954,DET,DET,DET,Detroit Tigers
1954,ML1,MLN,MLN,Milwaukee Braves
1954,NY1,NYG,NY1,New York Giants
1954,NYA,NYY,NYA,New York Yankees
1954,PHA,PHA,PHA,Philadelphia Athletics
1954,PHI,PHI,PHI,Philadelphia Phillies
1954,PIT,PIT,PIT,Pittsburgh Pirates
1954,SLN,STL,SLN,St. Louis Cardinals
1954,WS1,WSH,WS1,Washington Senators
1955,BAL,BAL,BAL,Baltimore Orioles
1955,BOS,BOS,BOS,Boston Red Sox
1955,BRO,BRO,BRO,Brooklyn Dodgers
1955,CHA,CHW,CHA,Chicago White Sox
1955,CHN,CHC,CHN,Chicago Cubs
1955,CIN,CIN,CIN,Cincinnati Redlegs
1955,CLE,CLE,CLE,Cleveland Indians
1955,DET,DET,DET,Detroit Tigers
1955,KC1,KCA,KC1,Kansas City Athletics
1955,ML1,MLN,MLN,Milwaukee Braves
1955,NY1,NYG,NY1,New York Giants
1955,NYA,NYY,NYA,New York Yankees
1955,PHI,PHI,PHI,Philadelphia Phillies
1955,PIT,PIT,PIT,Pittsburgh Pirates
1955,SLN,STL,SLN,St. Louis Cardinals
1955,WS1,WSH,WS1,Washington Senators
1956,BAL,BAL,BAL,Baltimore Orioles
1956,BOS,BOS,BOS,Boston Red Sox
1956,BRO,BRO,BRO,Brooklyn Dodgers
1956,CHA,CHW,CHA,Chicago White Sox
1956,CHN,CHC,CHN,Chicago Cubs
1956,CIN,CIN,CIN,Cincinnati Redlegs
1956,CLE,CLE,CLE,Cleveland Indians
1956,DET,DET,DET,Detroit Tigers
1956,KC1,KCA,KC1,Kansas City Athletics
1956,ML1,MLN,MLN,Milwaukee Braves
1956,NY1,NYG,NY1,New York Giants
1956,NYA,NYY,NYA,New York Yankees
1956,PHI,PHI,PHI,Philadelphia Phillies
1956,PIT,PIT,PIT,Pittsburgh Pirates
1956,SLN,STL,SLN,St. Louis Cardinals
1956,WS1,WSH,WS1,Washington Senators
1957,BAL,BAL,BAL,Baltimore Orioles
1957,BOS,BOS,BOS,Boston Red Sox
1957,BRO,BRO,BRO,Brooklyn Dodgers
1957,CHA,CHW,CHA,Chicago White Sox
1957,CHN,CHC,CHN,Chicago Cubs
1957,CIN,CIN,CIN,Cincinnati Redlegs
1957,CLE,CLE,CLE,Cleveland Indians
1957,DET,DET,DET,Detroit Tigers
1957,KC1,KCA,KC1,Kansas City Athletics
1957,ML1,MLN,MLN,Milwaukee Braves
1957,NY1,NYG,NY1,New York Giants
1957,NYA,NYY,NYA,New York Yankees
1957,PHI,PHI,PHI,Philadelphia Phillies
1957,PIT,PIT,PIT,Pittsburgh Pirates
1957,SLN,STL,SLN,St. Louis Cardinals
1957,WS1,WSH,WS1,Washington Senators
1958,BAL,BAL,BAL,Baltimore Orioles
1958,BOS,BOS,BOS,Boston Red Sox
1958,CHA,CHW,CHA,Chicago White Sox
1958,CHN,CHC,CHN,Chicago Cubs
1958,CIN,CIN,CIN,Cincinnati Redlegs
1958,CLE,CLE,CLE,Cleveland Indians
1958,DET,DET,DET,Detroit Tigers
1958,KC1,KCA,KC1,Kansas City Athletics
1958,LAN,LAD,LAN,Los Angeles Dodgers
1958,ML1,MLN,MLN,Milwaukee Braves
1958,NYA,NYY,NYA,New York Yankees
1958,PHI,PHI,PHI,Philadelphia Phillies
1958,PIT,PIT,PIT,Pittsburgh Pirates
1958,SFN,SFG,SFN,San Francisco Giants
1958,SLN,STL,SLN,St. Louis Cardinals
1958,WS1,WSH,WS1,Washington Senators
1959,BAL,BAL,BAL,Baltimore Orioles
1959,BOS,BOS,BOS,Boston Red Sox
1959,CHA,CHW,CHA,Chicago White Sox
1959,CHN,CHC,CHN,Chicago Cubs
1959,CIN,CIN,CIN,Cincinnati Redlegs
1959,CLE,CLE,CLE,Cleveland Indians
1959,DET,DET,DET,Detroit Tigers
1959,KC1,KCA,KC1,Kansas City Athletics
1959,LAN,LAD,LAN,Los Angeles Dodgers
1959,ML1,MLN,MLN,Milwaukee Braves
1959,NYA,NYY,NYA,New York Yankees
1959,PHI,PHI,PHI,Philadelphia Phillies
1959,PIT,PIT,PIT,Pittsburgh Pirates
1959,SFN,SFG,SFN,San Francisco Giants
1959,SLN,STL,SLN,St. Louis Cardinals
1959,WS1,WSH,WS1,Washington Senators
1960,BAL,BAL,BAL,Baltimore Orioles
1960,BOS,BOS,BOS,Boston Red Sox
1960,CHA,CHW,CHA,Chicago White Sox
1960,CHN,CHC,CHN,Chicago Cubs
1960,CIN,CIN,CIN,Cincinnati Reds
1960,CLE,CLE,CLE,Cleveland Indians
1960,DET,DET,DET,Detroit Tigers
1960,KC1,KCA,KC1,Kansas City Athletics
1960,LAN,LAD,LAN,Los Angeles Dodgers
1960,ML1,MLN,MLN,Milwaukee Braves
1960,NYA,NYY,NYA,New York Yankees
1960,PHI,PHI,PHI,Philadelphia Phillies
1960,PIT,PIT,PIT,Pittsburgh Pirates
1960,SFN,SFG,SFN,San Francisco Giants
1960,SLN,STL,SLN,St. Louis Cardinals
1960,WS1,WSH,WS1,Washington Senators
1961,BAL,BAL,BAL,Baltimore Orioles
1961,BOS,BOS,BOS,Boston Red Sox
1961,CHA,CHW,CHA,Chicago White Sox
1961,CHN,CHC,CHN,Chicago Cubs
1961,CIN,CIN,CIN,Cincinnati Reds
1961,CLE,CLE,CLE,Cleveland Indians
1961,DET,DET,DET,Detroit Tigers
1961,KC1,KCA,KC1,Kansas City Athletics
1961,LAA,LAA,LAA,Los Angeles Angels
1961,LAN,LAD,LAN,Los Angeles Dodgers
1961,MIN,MIN,MIN,Minnesota Twins
1961,ML1,MLN,MLN,Milwaukee Braves
1961,NYA,NYY,NYA,New York Yankees
1961,PHI,PHI,PHI,Philadelphia Phillies
1961,PIT,PIT,PIT,Pittsburgh Pirates
1961,SFN,SFG,SFN,San Francisco Giants
1961,SLN,STL,SLN,St. Louis Cardinals
1961,WS2,WSA,WS2,Washington Senators
1962,BAL,BAL,BAL,Baltimore Orioles
1962,BOS,BOS,BOS,Boston Red Sox
1962,CHA,CHW,CHA,Chicago White Sox
1962,CHN,CHC,CHN,Chicago Cubs
1962,CIN,CIN,CIN,Cincinnati Reds
1962,CLE,CLE,CLE,Cleveland Indians
1962,DET,DET,DET,Detroit Tigers
1962,HOU,HOU,HOU,Houston Colt .45's
1962,KC1,KCA,KC1,Kansas City Athletics
1962,LAA,LAA,LAA,Los Angeles Angels
1962,LAN,LAD,LAN,Los Angeles Dodgers
1962,MIN,MIN,MIN,Minnesota Twins
1962,ML1,MLN,MLN,Milwaukee Braves
1962,NYA,NYY,NYA,New York Yankees
1962,NYN,NYM,NYN,New York Mets
1962,PHI,PHI,PHI,Philadelphia Phillies
1962,PIT,PIT,PIT,Pittsburgh Pirates
1962,SFN,SFG,SFN,San Francisco Giants
1962,SLN,STL,SLN,St. Louis Cardinals
1962,WS2,WSA,WS2,Washington Senators
1963,BAL,BAL,BAL,Baltimore Orioles
1963,BOS,BOS,BOS,Boston Red Sox
1963,CHA,CHW,CHA,Chicago White Sox
1963,CHN,CHC,CHN,Chicago Cubs
1963,CIN,CIN,CIN,Cincinnati Reds
1963,CLE,CLE,CLE,Cleveland Indians
1963,DET,DET,DET,Detroit Tigers
1963,HOU,HOU,HOU,Houston Colt .45's
1963,KC1,KCA,KC1,Kansas City Athletics
1963,LAA,LAA,LAA,Los Angeles Angels
1963,LAN,LAD,LAN,Los Angeles Dodgers
1963,MIN,MIN,MIN,Minnesota Twins
1963,ML1,MLN,MLN,Milwaukee Braves
1963,NYA,NYY,NYA,New York Yankees
1963,NYN,NYM,NYN,New York Mets
1963,PHI,PHI,PHI,Philadelphia Phillies
1963,PIT,PIT,PIT,Pittsburgh Pirates
1963,SFN,SFG,SFN,San Francisco Giants
1963,SLN,STL,SLN,St. Louis Cardinals
1963,WS2,WSA,WS2,Washington Senators
1964,BAL,BAL,BAL,Baltimore Orioles
1964,BOS,BOS,BOS,Boston Red Sox
1964,CHA,CHW,CHA,Chicago White Sox
1964,CHN,CHC,CHN,Chicago Cubs
1964,CIN,CIN,CIN,Cincinnati Reds
1964,CLE,CLE,CLE,Cleveland Indians
1964,DET,DET,DET,Detroit Tigers
1964,HOU,HOU,HOU,Houston Colt .45's
1964,KC1,KCA,KC1,Kansas City Athletics
1964,LAA,LAA,LAA,Los Angeles Angels
1964,LAN,LAD,LAN,Los Angeles Dodgers
1964,MIN,MIN,MIN,Minnesota Twins
1964,ML1,MLN,MLN,Milwaukee Braves
1964,NYA,NYY,NYA,New York Yankees
1964,NYN,NYM,NYN,New York Mets
1964,PHI,PHI,PHI,Philadelphia Phillies
1964,PIT,PIT,PIT,Pittsburgh Pirates
1964,SFN,SFG,SFN,San Francisco Giants
1964,SLN,STL,SLN,St. Louis Cardinals
1964,WS2,WSA,WS2,Washington Senators
1965,BAL,BAL,BAL,Baltimore Orioles
1965,BOS,BOS,BOS,Boston Red Sox
1965,CAL,CAL,CAL,California Angels
1965,CHA,CHW,CHA,Chicago White Sox
1965,CHN,CHC,CHN,Chicago Cubs
1965,CIN,CIN,CIN,Cincinnati Reds
1965,CLE,CLE,CLE,Cleveland Indians
1965,DET,DET,DET,Detroit Tigers
1965,HOU,HOU,HOU,Houston Astros
1965,KC1,KCA,KC1,Kansas City Athletics
1965,LAN,LAD,LAN,Los Angeles Dodgers
1965,MIN,MIN,MIN,Minnesota Twins
1965,ML1,MLN,MLN,Milwaukee Braves
1965,NYA,NYY,NYA,New York Yankees
1965,NYN,NYM,NYN,New York Mets
1965,PHI,PHI,PHI,Philadelphia Phillies
1965,PIT,PIT,PIT,Pittsburgh Pirates
1965,SFN,SFG,SFN,San Francisco Giants
1965,SLN,STL,SLN,St. Louis Cardinals
1965,WS2,WSA,WS2,Washington Senators
1966,ATL,ATL,ATL,Atlanta Braves
1966,BAL,BAL,BAL,Baltimore Orioles
1966,BOS,BOS,BOS,Boston Red Sox
1966,CAL,CAL,CAL,California Angels
1966,CHA,CHW,CHA,Chicago White Sox
1966,CHN,CHC,CHN,Chicago Cubs
1966,CIN,CIN,CIN,Cincinnati Reds
1966,CLE,CLE,CLE,Cleveland Indians
1966,DET,DET,DET,Detroit Tigers
1966,HOU,HOU,HOU,Houston Astros
1966,KC1,KCA,KC1,Kansas City Athletics
1966,LAN,LAD,LAN,Los Angeles Dodgers
1966,MIN,MIN,MIN,Minnesota Twins
1966,NYA,NYY,NYA,New York Yankees
1966,NYN,NYM,NYN,New York Mets
1966,PHI,PHI,PHI,Philadelphia Phillies
1966,PIT,PIT,PIT,Pittsburgh Pirates
1966,SFN,SFG,SFN,San Francisco Giants
1966,SLN,STL,SLN,St. Louis Cardinals
1966,WS2,WSA,WS2,Washington Senators
1967,ATL,ATL,ATL,Atlanta Braves
1967,BAL,BAL,BAL,Baltimore Orioles
1967,BOS,BOS,BOS,Boston Red Sox
1967,CAL,CAL,CAL,California Angels
1967,CHA,CHW,CHA,Chicago White Sox
1967,CHN,CHC,CHN,Chicago Cubs
1967,CIN,CIN,CIN,Cincinnati Reds
1967,CLE,CLE,CLE,Cleveland Indians
1967,DET,DET,DET,Detroit Tigers
1967,HOU,HOU,HOU,Houston Astros
1967,KC1,KCA,KC1,Kansas City Athletics
1967,LAN,LAD,LAN,Los Angeles Dodgers
1967,MIN,MIN,MIN,Minnesota Twins
1967,NYA,NYY,NYA,New York Yankees
1967,NYN,NYM,NYN,New York Mets
1967,PHI,PHI,PHI,Philadelphia Phillies
1967,PIT,PIT,PIT,Pittsburgh Pirates
1967,SFN,SFG,SFN,San Francisco Giants
1967,SLN,STL,SLN,St. Louis Cardinals
1967,WS2,WSA,WS2,Washington Senators
1968,ATL,ATL,ATL,Atlanta Braves
1968,BAL,BAL,BAL,Baltimore Orioles
1968,BOS,BOS,BOS,Boston Red Sox
1968,CAL,CAL,CAL,California Angels
1968,CHA,CHW,CHA,Chicago White Sox
1968,CHN,CHC,CHN,Chicago Cubs
1968,CIN,CIN,CIN,Cincinnati Reds
1968,CLE,CLE,CLE,Cleveland Indians
1968,DET,DET,DET,Detroit Tigers
1968,HOU,HOU,HOU,Houston Astros
1968,LAN,LAD,LAN,Los Angeles Dodgers
1968,MIN,MIN,MIN,Minnesota Twins
1968,NYA,NYY,NYA,New York Yankees
1968,NYN,NYM,NYN,New York Mets
1968,OAK,OAK,OAK,Oakland Athletics
1968,PHI,PHI,PHI,Philadelphia Phillies
1968,PIT,PIT,PIT,Pittsburgh Pirates
1968,SFN,SFG,SFN,San Francisco Giants
1968,SLN,STL,SLN,St. Louis Cardinals
1968,WS2,WSA,WS2,Washington Senators
1969,ATL,ATL,ATL,Atlanta Braves
1969,BAL,BAL,BAL,Baltimore Orioles
1969,BOS,BOS,BOS,Boston Red Sox
1969,CAL,CAL,CAL,California Angels
1969,CHA,CHW,CHA,Chicago White Sox
1969,CHN,CHC,CHN,Chicago Cubs
1969,CIN,CIN,CIN,Cincinnati Reds
1969,CLE,CLE,CLE,Cleveland Indians
1969,DET,DET,DET,Detroit Tigers
1969,HOU,HOU,HOU,Houston Astros
1969,KCA,KCR,KCA,Kansas City Royals
1969,LAN,LAD,LAN,Los Angeles Dodgers
1969,MIN,MIN,MIN,Minnesota Twins
1969,MON,MON,MON,Montreal Expos
1969,NYA,NYY,NYA,New York Yankees
1969,NYN,NYM,NYN,New York Mets
1969,OAK,OAK,OAK,Oakland Athletics
1969,PHI,PHI,PHI,Philadelphia Phillies
1969,PIT,PIT,PIT,Pittsburgh Pirates
1969,SDN,SDP,SDN,San Diego Padres
1969,SE1,SEP,SE1,Seattle Pilots
1969,SFN,SFG,SFN,San Francisco Giants
1969,SLN,STL,SLN,St. Louis Cardinals
1969,WS2,WSA,WS2,Washington Senators
1970,ATL,ATL,ATL,Atlanta Braves
1970,BAL,BAL,BAL,Baltimore Orioles
1970,BOS,BOS,BOS,Boston Red Sox
1970,CAL,CAL,CAL,California Angels
1970,CHA,CHW,CHA,Chicago White Sox
1970,CHN,CHC,CHN,Chicago Cubs
1970,CIN,CIN,CIN,Cincinnati Reds
1970,CLE,CLE,CLE,Cleveland Indians
1970,DET,DET,DET,Detroit Tigers
1970,HOU,HOU,HOU,Houston Astros
1970,KCA,KCR,KCA,Kansas City Royals
1970,LAN,LAD,LAN,Los Angeles Dodgers
1970,MIN,MIN,MIN,Minnesota Twins
1970,ML4,MIL,MIL,Milwaukee Brewers
1970,MON,MON,MON,Montreal Expos
1970,NYA,NYY,NYA,New York Yankees
1970,NYN,NYM,NYN,New York Mets
1970,OAK,OAK,OAK,Oakland Athletics
1970,PHI,PHI,PHI,Philadelphia Phillies
1970,PIT,PIT,PIT,Pittsburgh Pirates
1970,SDN,SDP,SDN,San Diego Padres
1970,SFN,SFG,SFN,San Francisco Giants
1970,SLN,STL,SLN,St. Louis Cardinals
1970,WS2,WSA,WS2,Washington Senators
1971,ATL,ATL,ATL,Atlanta Braves
1971,BAL,BAL,BAL,Baltimore Orioles
1971,BOS,BOS,BOS,Boston Red Sox
1971,CAL,CAL,CAL,California Angels
1971,CHA,CHW,CHA,Chicago White Sox
1971,CHN,CHC,CHN,Chicago Cubs
1971,CIN,CIN,CIN,Cincinnati Reds
1971,CLE,CLE,CLE,Cleveland Indians
1971,DET,DET,DET,Detroit Tigers
1971,HOU,HOU,HOU,Houston Astros
1971,KCA,KCR,KCA,Kansas City Royals
1971,LAN,LAD,LAN,Los Angeles Dodgers
1971,MIN,MIN,MIN,Minnesota Twins
1971,ML4,MIL,MIL,Milwaukee Brewers
1971,MON,MON,MON,Montreal Expos
1971,NYA,NYY,NYA,New York Yankees
1971,NYN,NYM,NYN,New York Mets
1971,OAK,OAK,OAK,Oakland Athletics
1971,PHI,PHI,PHI,Philadelphia Phillies
1971,PIT,PIT,PIT,Pittsburgh Pirates
1971,SDN,SDP,SDN,San Diego Padres
1971,SFN,SFG,SFN,San Francisco Giants
1971,SLN,STL,SLN,St. Louis Cardinals
1971,WS2,WSA,WS2,Washington Senators
1972,ATL,ATL,ATL,Atlanta Braves
1972,BAL,BAL,BAL,Baltimore Orioles
1972,BOS,BOS,BOS,Boston Red Sox
1972,CAL,CAL,CAL,California Angels
1972,CHA,CHW,CHA,Chicago White Sox
1972,CHN,CHC,CHN,Chicago Cubs
1972,CIN,CIN,CIN,Cincinnati Reds
1972,CLE,CLE,CLE,Cleveland Indians
1972,DET,DET,DET,Detroit Tigers
1972,HOU,HOU,HOU,Houston Astros
1972,KCA,KCR,KCA,Kansas City Royals
1972,LAN,LAD,LAN,Los Angeles Dodgers
1972,MIN,MIN,MIN,Minnesota Twins
1972,ML4,MIL,MIL,Milwaukee Brewers
1972,MON,MON,MON,Montreal Expos
1972,NYA,NYY,NYA,New York Yankees
1972,NYN,NYM,NYN,New York Mets
1972,OAK,OAK,OAK,Oakland Athletics
1972,PHI,PHI,PHI,Philadelphia Phillies
1972,PIT,PIT,PIT,Pittsburgh Pirates
1972,SDN,SDP,SDN,San Diego Padres
1972,SFN,SFG,SFN,San Francisco Giants
1972,SLN,STL,SLN,St. Louis Cardinals
1972,TEX,TEX,TEX,Texas Rangers
1973,ATL,ATL,ATL,Atlanta Braves
1973,BAL,BAL,BAL,Baltimore Orioles
1973,BOS,BOS,BOS,Boston Red Sox
1973,CAL,CAL,CAL,California Angels
1973,CHA,CHW,CHA,Chicago White Sox
1973,CHN,CHC,CHN,Chicago Cubs
1973,CIN,CIN,CIN,Cincinnati Reds
1973,CLE,CLE,CLE,Cleveland Indians
1973,DET,DET,DET,Detroit Tigers
1973,HOU,HOU,HOU,Houston Astros
1973,KCA,KCR,KCA,Kansas City Royals
1973,LAN,LAD,LAN,Los Angeles Dodgers
1973,MIN,MIN,MIN,Minnesota Twins
1973,ML4,MIL,MIL,Milwaukee Brewers
1973,MON,MON,MON,Montreal Expos
1973,NYA,NYY,NYA,New York Yankees
1973,NYN,NYM,NYN,New York Mets
1973,OAK,OAK,OAK,Oakland Athletics
1973,PHI,PHI,PHI,Philadelphia Phillies
1973,PIT,PIT,PIT,Pittsburgh Pirates
1973,SDN,SDP,SDN,San Diego Padres
1973,SFN,SFG,SFN,San Francisco Giants
1973,SLN,STL,SLN,St. Louis Cardinals
1973,TEX,TEX,TEX,Texas Rangers
1974,ATL,ATL,ATL,Atlanta Braves
1974,BAL,BAL,BAL,Baltimore Orioles
1974,BOS,BOS,BOS,Boston Red Sox
1974,CAL,CAL,CAL,California Angels
1974,CHA,CHW,CHA,Chicago White Sox
1974,CHN,CHC,CHN,Chicago Cubs
1974,CIN,CIN,CIN,Cincinnati Reds
1974,CLE,CLE,CLE,Cleveland Indians
1974,DET,DET,DET,Detroit Tigers
1974,HOU,HOU,HOU,Houston Astros
1974,KCA,KCR,KCA,Kansas City Royals
1974,LAN,LAD,LAN,Los Angeles Dodgers
1974,MIN,MIN,MIN,Minnesota Twins
1974,ML4,MIL,MIL,Milwaukee Brewers
1974,MON,MON,MON,Montreal Expos
1974,NYA,NYY,NYA,New York Yankees
1974,NYN,NYM,NYN,New York Mets
1974,OAK,OAK,OAK,Oakland Athletics
1974,PHI,PHI,PHI,Philadelphia Phillies
1974,PIT,PIT,PIT,Pittsburgh Pirates
1974,SDN,SDP,SDN,San Diego Padres
1974,SFN,SFG,SFN,San Francisco Giants
1974,SLN,STL,SLN,St. Louis Cardinals
1974,TEX,TEX,TEX,Texas Rangers
1975,ATL,ATL,ATL,Atlanta Braves
1975,BAL,BAL,BAL,Baltimore Orioles
1975,BOS,BOS,BOS,Boston Red Sox
1975,CAL,CAL,CAL,California Angels
1975,CHA,CHW,CHA,Chicago White Sox
1975,CHN,CHC,CHN,Chicago Cubs
1975,CIN,CIN,CIN,Cincinnati Reds
1975,CLE,CLE,CLE,Cleveland Indians
1975,DET,DET,DET,Detroit Tigers
1975,HOU,HOU,HOU,Houston Astros
1975,KCA,KCR,KCA,Kansas City Royals
1975,LAN,LAD,LAN,Los Angeles Dodgers
1975,MIN,MIN,MIN,Minnesota Twins
1975,ML4,MIL,MIL,Milwaukee Brewers
1975,MON,MON,MON,Montreal Expos
1975,NYA,NYY,NYA,New York Yankees
1975,NYN,NYM,NYN,New York Mets
1975,OAK,OAK,OAK,Oakland Athletics
1975,PHI,PHI,PHI,Philadelphia Phillies
1975,PIT,PIT,PIT,Pittsburgh Pirates
1975,SDN,SDP,SDN,San Diego Padres
1975,SFN,SFG,SFN,San Francisco Giants
1975,SLN,STL,SLN,St. Louis Cardinals
1975,TEX,TEX,TEX,Texas Rangers
1976,ATL,ATL,ATL,Atlanta Braves
1976,BAL,BAL,BAL,Baltimore Orioles
1976,BOS,BOS,BOS,Boston Red Sox
1976,CAL,CAL,CAL,California Angels
1976,CHA,CHW,CHA,Chicago White Sox
1976,CHN,CHC,CHN,Chicago Cubs
1976,CIN,CIN,CIN,Cincinnati Reds
